SchoolYear|DistrictCode|DistrictName|FinalCohort|Graduate|CohortYearTTL|Horizons.Partner|DistrictTTL|PSEnrollLevel|Pct|Cohort Enrollment Rate|SchoolTTL|PSOrganizationTTL|Enrollees
2014-15|23403|North Mason School District|233|183.138|2014|West Sound STEM|North Mason|2 Year / CTC|0.47|0.22794|District Wide|Olympic|24.9617094
2014-15|23403|North Mason School District|233|183.138|2014|West Sound STEM|North Mason|2 Year / CTC|0.06|0.22794|District Wide|Other 2Yr/CTC|3.1866012
2014-15|23403|North Mason School District|233|183.138|2014|West Sound STEM|North Mason|4 Year|0.025|0.12576|District Wide|Other 4Yr|0.732552
2014-15|23403|North Mason School District|233|183.138|2014|West Sound STEM|North Mason|2 Year / CTC|0.15|0.22794|District Wide|Private/OOS - 2Yr/CTC|7.966503
2014-15|23403|North Mason School District|233|183.138|2014|West Sound STEM|North Mason|4 Year|0.14|0.12576|District Wide|Private/OOS - 4Yr|4.1022912
2014-15|23403|North Mason School District|233|183.138|2014|West Sound STEM|North Mason|2 Year / CTC|0.025|0.22794|District Wide|Tacoma|1.3277505
2014-15|23403|North Mason School District|233|183.138|2014|West Sound STEM|North Mason|4 Year|0.025|0.12576|District Wide|UW|0.732552
2014-15|23403|North Mason School District|233|183.138|2014|West Sound STEM|North Mason|4 Year|0.07|0.12576|District Wide|WSU|2.0511456
2014-15|23403|North Mason School District|233|183.138|2014|West Sound STEM|North Mason|4 Year|0.025|0.12576|District Wide|WWU|0.732552
2015-16|23403|North Mason School District|212|160.272|2015|West Sound STEM|North Mason|4 Year|0.04|0.16632|District Wide|CWU|1.4103936
2015-16|23403|North Mason School District|212|160.272|2015|West Sound STEM|North Mason|2 Year / CTC|0.41|0.189|District Wide|Olympic|16.42788
2015-16|23403|North Mason School District|212|160.272|2015|West Sound STEM|North Mason|2 Year / CTC|0.08|0.189|District Wide|Other 2Yr/CTC|3.20544
2015-16|23403|North Mason School District|212|160.272|2015|West Sound STEM|North Mason|4 Year|0.04|0.16632|District Wide|Other 4Yr|1.4103936
2015-16|23403|North Mason School District|212|160.272|2015|West Sound STEM|North Mason|2 Year / CTC|0.05|0.189|District Wide|Private/OOS - 2Yr/CTC|2.0034
2015-16|23403|North Mason School District|212|160.272|2015|West Sound STEM|North Mason|4 Year|0.18|0.16632|District Wide|Private/OOS - 4Yr|6.3467712
2015-16|23403|North Mason School District|212|160.272|2015|West Sound STEM|North Mason|2 Year / CTC|0.025|0.189|District Wide|Tacoma|1.0017
2015-16|23403|North Mason School District|212|160.272|2015|West Sound STEM|North Mason|4 Year|0.06|0.16632|District Wide|UW|2.1155904
2015-16|23403|North Mason School District|212|160.272|2015|West Sound STEM|North Mason|4 Year|0.025|0.16632|District Wide|WSU|0.881496
2015-16|23403|North Mason School District|212|160.272|2015|West Sound STEM|North Mason|4 Year|0.08|0.16632|District Wide|WWU|2.8207872
2016-17|23403|North Mason School District|189|153|2016|West Sound STEM|North Mason|4 Year|0.025|0.1376190477|District Wide|CWU|0.6502500003825
2016-17|23403|North Mason School District|189|153|2016|West Sound STEM|North Mason|2 Year / CTC|0.47|0.2266666668|District Wide|Olympic|20.134800011844
2016-17|23403|North Mason School District|189|153|2016|West Sound STEM|North Mason|2 Year / CTC|0.04|0.2266666668|District Wide|Other 2Yr/CTC|1.713600001008
2016-17|23403|North Mason School District|189|153|2016|West Sound STEM|North Mason|4 Year|0.025|0.1376190477|District Wide|Other 4Yr|0.6502500003825
2016-17|23403|North Mason School District|189|153|2016|West Sound STEM|North Mason|2 Year / CTC|0.025|0.2266666668|District Wide|Private/OOS - 2Yr/CTC|1.07100000063
2016-17|23403|North Mason School District|189|153|2016|West Sound STEM|North Mason|4 Year|0.29|0.1376190477|District Wide|Private/OOS - 4Yr|7.542900004437
2016-17|23403|North Mason School District|189|153|2016|West Sound STEM|North Mason|2 Year / CTC|0.025|0.2266666668|District Wide|Tacoma|1.07100000063
2016-17|23403|North Mason School District|189|153|2016|West Sound STEM|North Mason|4 Year|0.08|0.1376190477|District Wide|UW|2.080800001224
2016-17|23403|North Mason School District|189|153|2016|West Sound STEM|North Mason|4 Year|0.06|0.1376190477|District Wide|WSU|1.560600000918
2016-17|23403|North Mason School District|189|153|2016|West Sound STEM|North Mason|4 Year|0.025|0.1376190477|District Wide|WWU|0.6502500003825
2017-18|23403|North Mason School District|198|154|2017|West Sound STEM|North Mason|4 Year|0.08|0.13222222226|District Wide|CWU|2.0944000005984
2017-18|23403|North Mason School District|198|154|2017|West Sound STEM|North Mason|2 Year / CTC|0.49|0.1944444445|District Wide|Olympic|18.86500000539
2017-18|23403|North Mason School District|198|154|2017|West Sound STEM|North Mason|2 Year / CTC|0.025|0.1944444445|District Wide|Other 2Yr/CTC|0.962500000275
2017-18|23403|North Mason School District|198|154|2017|West Sound STEM|North Mason|4 Year|0.06|0.13222222226|District Wide|Other 4Yr|1.5708000004488
2017-18|23403|North Mason School District|198|154|2017|West Sound STEM|North Mason|2 Year / CTC|0.025|0.1944444445|District Wide|Private/OOS - 2Yr/CTC|0.962500000275
2017-18|23403|North Mason School District|198|154|2017|West Sound STEM|North Mason|4 Year|0.13|0.13222222226|District Wide|Private/OOS - 4Yr|3.4034000009724
2017-18|23403|North Mason School District|198|154|2017|West Sound STEM|North Mason|2 Year / CTC|0.025|0.1944444445|District Wide|Tacoma|0.962500000275
2017-18|23403|North Mason School District|198|154|2017|West Sound STEM|North Mason|4 Year|0.025|0.13222222226|District Wide|UW|0.654500000187
2017-18|23403|North Mason School District|198|154|2017|West Sound STEM|North Mason|4 Year|0.06|0.13222222226|District Wide|WSU|1.5708000004488
2017-18|23403|North Mason School District|198|154|2017|West Sound STEM|North Mason|4 Year|0.025|0.13222222226|District Wide|WWU|0.654500000187
2018-19|23403|North Mason School District|209|174|2018|West Sound STEM|North Mason|4 Year|0.05|0.12488038275|District Wide|CWU|1.3049999997375
2018-19|23403|North Mason School District|209|174|2018|West Sound STEM|North Mason|2 Year / CTC|0.49|0.24143540665|District Wide|Olympic|24.7253999950265
2018-19|23403|North Mason School District|209|174|2018|West Sound STEM|North Mason|2 Year / CTC|0.07|0.24143540665|District Wide|Other 2Yr/CTC|3.5321999992895
2018-19|23403|North Mason School District|209|174|2018|West Sound STEM|North Mason|4 Year|0.05|0.12488038275|District Wide|Other 4Yr|1.3049999997375
2018-19|23403|North Mason School District|209|174|2018|West Sound STEM|North Mason|2 Year / CTC|0.05|0.24143540665|District Wide|Private/OOS - 2Yr/CTC|2.5229999994925
2018-19|23403|North Mason School District|209|174|2018|West Sound STEM|North Mason|4 Year|0.17|0.12488038275|District Wide|Private/OOS - 4Yr|4.4369999991075
2018-19|23403|North Mason School District|209|174|2018|West Sound STEM|North Mason|2 Year / CTC|0.025|0.24143540665|District Wide|Tacoma|1.26149999974625
2018-19|23403|North Mason School District|209|174|2018|West Sound STEM|North Mason|4 Year|0.05|0.12488038275|District Wide|UW|1.3049999997375
2018-19|23403|North Mason School District|209|174|2018|West Sound STEM|North Mason|4 Year|0.025|0.12488038275|District Wide|WSU|0.65249999986875
2018-19|23403|North Mason School District|209|174|2018|West Sound STEM|North Mason|4 Year|0.025|0.12488038275|District Wide|WWU|0.65249999986875
2019-20|23403|North Mason School District|214|181.472|2019|West Sound STEM|North Mason|4 Year|0.025|0.1272|District Wide|CWU|0.68052
2019-20|23403|North Mason School District|214|181.472|2019|West Sound STEM|North Mason|2 Year / CTC|0.4|0.23744|District Wide|Olympic|20.324864
2019-20|23403|North Mason School District|214|181.472|2019|West Sound STEM|North Mason|2 Year / CTC|0.13|0.23744|District Wide|Other 2Yr/CTC|6.6055808
2019-20|23403|North Mason School District|214|181.472|2019|West Sound STEM|North Mason|4 Year|0.025|0.1272|District Wide|Other 4Yr|0.68052
2019-20|23403|North Mason School District|214|181.472|2019|West Sound STEM|North Mason|2 Year / CTC|0.025|0.23744|District Wide|Private/OOS - 2Yr/CTC|1.270304
2019-20|23403|North Mason School District|214|181.472|2019|West Sound STEM|North Mason|4 Year|0.3|0.1272|District Wide|Private/OOS - 4Yr|8.16624
2019-20|23403|North Mason School District|214|181.472|2019|West Sound STEM|North Mason|2 Year / CTC|0.025|0.23744|District Wide|Tacoma|1.270304
2019-20|23403|North Mason School District|214|181.472|2019|West Sound STEM|North Mason|4 Year|0.025|0.1272|District Wide|UW|0.68052
2019-20|23403|North Mason School District|214|181.472|2019|West Sound STEM|North Mason|4 Year|0.04|0.1272|District Wide|WSU|1.088832
2019-20|23403|North Mason School District|214|181.472|2019|West Sound STEM|North Mason|4 Year|0.025|0.1272|District Wide|WWU|0.68052
2020-21|23403|North Mason School District|201|169|2020|West Sound STEM|North Mason|4 Year|0.025|0.1597512438|District Wide|CWU|0.802750000095
2020-21|23403|North Mason School District|201|169|2020|West Sound STEM|North Mason|2 Year / CTC|0.45|0.1849751244|District Wide|Olympic|16.73100000198
2020-21|23403|North Mason School District|201|169|2020|West Sound STEM|North Mason|2 Year / CTC|0.025|0.1849751244|District Wide|Other 2Yr/CTC|0.92950000011
2020-21|23403|North Mason School District|201|169|2020|West Sound STEM|North Mason|4 Year|0.06|0.1597512438|District Wide|Other 4Yr|1.926600000228
2020-21|23403|North Mason School District|201|169|2020|West Sound STEM|North Mason|2 Year / CTC|0.025|0.1849751244|District Wide|Private/OOS - 2Yr/CTC|0.92950000011
2020-21|23403|North Mason School District|201|169|2020|West Sound STEM|North Mason|4 Year|0.3|0.1597512438|District Wide|Private/OOS - 4Yr|9.63300000114
2020-21|23403|North Mason School District|201|169|2020|West Sound STEM|North Mason|2 Year / CTC|0.025|0.1849751244|District Wide|Tacoma|0.92950000011
2020-21|23403|North Mason School District|201|169|2020|West Sound STEM|North Mason|4 Year|0.025|0.1597512438|District Wide|UW|0.802750000095
2020-21|23403|North Mason School District|201|169|2020|West Sound STEM|North Mason|4 Year|0.025|0.1597512438|District Wide|WSU|0.802750000095
2020-21|23403|North Mason School District|201|169|2020|West Sound STEM|North Mason|4 Year|0.025|0.1597512438|District Wide|WWU|0.802750000095
2021-22|23403|North Mason School District|218|178.978|2021|West Sound STEM|North Mason|4 Year|0.025|0.13136|District Wide|CWU|0.715912
2021-22|23403|North Mason School District|218|178.978|2021|West Sound STEM|North Mason|2 Year / CTC|0.36|0.1642|District Wide|Olympic|12.886416
2021-22|23403|North Mason School District|218|178.978|2021|West Sound STEM|North Mason|2 Year / CTC|0.16|0.1642|District Wide|Other 2Yr/CTC|5.727296
2021-22|23403|North Mason School District|218|178.978|2021|West Sound STEM|North Mason|4 Year|0.025|0.13136|District Wide|Other 4Yr|0.715912
2021-22|23403|North Mason School District|218|178.978|2021|West Sound STEM|North Mason|2 Year / CTC|0.025|0.1642|District Wide|Private/OOS - 2Yr/CTC|0.89489
2021-22|23403|North Mason School District|218|178.978|2021|West Sound STEM|North Mason|4 Year|0.26|0.13136|District Wide|Private/OOS - 4Yr|7.4454848
2021-22|23403|North Mason School District|218|178.978|2021|West Sound STEM|North Mason|2 Year / CTC|0.025|0.1642|District Wide|Tacoma|0.89489
2021-22|23403|North Mason School District|218|178.978|2021|West Sound STEM|North Mason|4 Year|0.025|0.13136|District Wide|UW|0.715912
2021-22|23403|North Mason School District|218|178.978|2021|West Sound STEM|North Mason|4 Year|0.11|0.13136|District Wide|WSU|3.1500128
2021-22|23403|North Mason School District|218|178.978|2021|West Sound STEM|North Mason|4 Year|0.025|0.13136|District Wide|WWU|0.715912
2022-23|23403|North Mason School District|203|167|2022|West Sound STEM|North Mason|4 Year|0.08|0.14807881782|District Wide|CWU|2.4048000013968
2022-23|23403|North Mason School District|203|167|2022|West Sound STEM|North Mason|2 Year / CTC|0.29|0.12339901485|District Wide|Olympic|7.2645000042195
2022-23|23403|North Mason School District|203|167|2022|West Sound STEM|North Mason|2 Year / CTC|0.025|0.12339901485|District Wide|Other 2Yr/CTC|0.62625000036375
2022-23|23403|North Mason School District|203|167|2022|West Sound STEM|North Mason|4 Year|0.025|0.14807881782|District Wide|Other 4Yr|0.7515000004365
2022-23|23403|North Mason School District|203|167|2022|West Sound STEM|North Mason|2 Year / CTC|0.09|0.12339901485|District Wide|Private/OOS - 2Yr/CTC|2.2545000013095
2022-23|23403|North Mason School District|203|167|2022|West Sound STEM|North Mason|4 Year|0.27|0.14807881782|District Wide|Private/OOS - 4Yr|8.1162000047142
2022-23|23403|North Mason School District|203|167|2022|West Sound STEM|North Mason|2 Year / CTC|0.05|0.12339901485|District Wide|Tacoma|1.2525000007275
2022-23|23403|North Mason School District|203|167|2022|West Sound STEM|North Mason|4 Year|0.025|0.14807881782|District Wide|UW|0.7515000004365
2022-23|23403|North Mason School District|203|167|2022|West Sound STEM|North Mason|4 Year|0.05|0.14807881782|District Wide|WSU|1.503000000873
2022-23|23403|North Mason School District|203|167|2022|West Sound STEM|North Mason|4 Year|0.07|0.14807881782|District Wide|WWU|2.1042000012222
2023-24|23403|North Mason School District|221|183|2023|West Sound STEM|North Mason|4 Year|0.08|0.13248868784|District Wide|CWU|2.3424000010112
2023-24|23403|North Mason School District|221|183|2023|West Sound STEM|North Mason|2 Year / CTC|0.47|0.19873303176|District Wide|Olympic|20.6424000089112
2023-24|23403|North Mason School District|221|183|2023|West Sound STEM|North Mason|2 Year / CTC|0.11|0.19873303176|District Wide|Other 2Yr/CTC|4.8312000020856
2023-24|23403|North Mason School District|221|183|2023|West Sound STEM|North Mason|4 Year|0.025|0.13248868784|District Wide|Other 4Yr|0.732000000316
2023-24|23403|North Mason School District|221|183|2023|West Sound STEM|North Mason|2 Year / CTC|0.025|0.19873303176|District Wide|Private/OOS - 2Yr/CTC|1.098000000474
2023-24|23403|North Mason School District|221|183|2023|West Sound STEM|North Mason|4 Year|0.14|0.13248868784|District Wide|Private/OOS - 4Yr|4.0992000017696
2023-24|23403|North Mason School District|221|183|2023|West Sound STEM|North Mason|2 Year / CTC|0.025|0.19873303176|District Wide|Tacoma|1.098000000474
2023-24|23403|North Mason School District|221|183|2023|West Sound STEM|North Mason|4 Year|0.025|0.13248868784|District Wide|UW|0.732000000316
2023-24|23403|North Mason School District|221|183|2023|West Sound STEM|North Mason|4 Year|0.025|0.13248868784|District Wide|WSU|0.732000000316
2023-24|23403|North Mason School District|221|183|2023|West Sound STEM|North Mason|4 Year|0.08|0.13248868784|District Wide|WWU|2.3424000010112
2014-15|25101|Ocean Beach School District|69|56.58|2014|ESD 112|Ocean Beach|2 Year / CTC|0.18|0.246|District Wide|Clark|3.05532
2014-15|25101|Ocean Beach School District|69|56.58|2014|ESD 112|Ocean Beach|4 Year|0.05|0.1476|District Wide|CWU|0.50922
2014-15|25101|Ocean Beach School District|69|56.58|2014|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.246|District Wide|Grays Harbor|0.8487
2014-15|25101|Ocean Beach School District|69|56.58|2014|ESD 112|Ocean Beach|2 Year / CTC|0.15|0.246|District Wide|Other 2Yr/CTC|2.5461
2014-15|25101|Ocean Beach School District|69|56.58|2014|ESD 112|Ocean Beach|4 Year|0.05|0.1476|District Wide|Other 4Yr|0.50922
2014-15|25101|Ocean Beach School District|69|56.58|2014|ESD 112|Ocean Beach|2 Year / CTC|0.27|0.246|District Wide|Private/OOS - 2Yr/CTC|4.58298
2014-15|25101|Ocean Beach School District|69|56.58|2014|ESD 112|Ocean Beach|4 Year|0.18|0.1476|District Wide|Private/OOS - 4Yr|1.833192
2014-15|25101|Ocean Beach School District|69|56.58|2014|ESD 112|Ocean Beach|4 Year|0.05|0.1476|District Wide|UW|0.50922
2014-15|25101|Ocean Beach School District|69|56.58|2014|ESD 112|Ocean Beach|4 Year|0.15|0.1476|District Wide|WSU|1.52766
2014-15|25101|Ocean Beach School District|69|56.58|2014|ESD 112|Ocean Beach|4 Year|0.05|0.1476|District Wide|WWU|0.50922
2015-16|25101|Ocean Beach School District|76|66.12|2015|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.2349|District Wide|Clark|0.89262
2015-16|25101|Ocean Beach School District|76|66.12|2015|ESD 112|Ocean Beach|4 Year|0.14|0.1566|District Wide|CWU|1.666224
2015-16|25101|Ocean Beach School District|76|66.12|2015|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.2349|District Wide|Grays Harbor|0.89262
2015-16|25101|Ocean Beach School District|76|66.12|2015|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.2349|District Wide|Other 2Yr/CTC|0.89262
2015-16|25101|Ocean Beach School District|76|66.12|2015|ESD 112|Ocean Beach|4 Year|0.05|0.1566|District Wide|Other 4Yr|0.59508
2015-16|25101|Ocean Beach School District|76|66.12|2015|ESD 112|Ocean Beach|2 Year / CTC|0.52|0.2349|District Wide|Private/OOS - 2Yr/CTC|9.283248
2015-16|25101|Ocean Beach School District|76|66.12|2015|ESD 112|Ocean Beach|4 Year|0.15|0.1566|District Wide|Private/OOS - 4Yr|1.78524
2015-16|25101|Ocean Beach School District|76|66.12|2015|ESD 112|Ocean Beach|4 Year|0.05|0.1566|District Wide|UW|0.59508
2015-16|25101|Ocean Beach School District|76|66.12|2015|ESD 112|Ocean Beach|4 Year|0.05|0.1566|District Wide|WSU|0.59508
2015-16|25101|Ocean Beach School District|76|66.12|2015|ESD 112|Ocean Beach|4 Year|0.15|0.1566|District Wide|WWU|1.78524
2016-17|25101|Ocean Beach School District|65|52|2016|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.144|District Wide|Clark|0.468
2016-17|25101|Ocean Beach School District|65|52|2016|ESD 112|Ocean Beach|4 Year|0.05|0.208|District Wide|CWU|0.676
2016-17|25101|Ocean Beach School District|65|52|2016|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.144|District Wide|Grays Harbor|0.468
2016-17|25101|Ocean Beach School District|65|52|2016|ESD 112|Ocean Beach|2 Year / CTC|0.15|0.144|District Wide|Other 2Yr/CTC|1.404
2016-17|25101|Ocean Beach School District|65|52|2016|ESD 112|Ocean Beach|4 Year|0.05|0.208|District Wide|Other 4Yr|0.676
2016-17|25101|Ocean Beach School District|65|52|2016|ESD 112|Ocean Beach|2 Year / CTC|0.33|0.144|District Wide|Private/OOS - 2Yr/CTC|3.0888
2016-17|25101|Ocean Beach School District|65|52|2016|ESD 112|Ocean Beach|4 Year|0.36|0.208|District Wide|Private/OOS - 4Yr|4.8672
2016-17|25101|Ocean Beach School District|65|52|2016|ESD 112|Ocean Beach|4 Year|0.11|0.208|District Wide|UW|1.4872
2016-17|25101|Ocean Beach School District|65|52|2016|ESD 112|Ocean Beach|4 Year|0.05|0.208|District Wide|WSU|0.676
2016-17|25101|Ocean Beach School District|65|52|2016|ESD 112|Ocean Beach|4 Year|0.05|0.208|District Wide|WWU|0.676
2017-18|25101|Ocean Beach School District|76|61.56|2017|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.1215|District Wide|Clark|0.4617
2017-18|25101|Ocean Beach School District|76|61.56|2017|ESD 112|Ocean Beach|4 Year|0.13|0.3321|District Wide|CWU|3.281148
2017-18|25101|Ocean Beach School District|76|61.56|2017|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.1215|District Wide|Grays Harbor|0.4617
2017-18|25101|Ocean Beach School District|76|61.56|2017|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.1215|District Wide|Other 2Yr/CTC|0.4617
2017-18|25101|Ocean Beach School District|76|61.56|2017|ESD 112|Ocean Beach|4 Year|0.05|0.3321|District Wide|Other 4Yr|1.26198
2017-18|25101|Ocean Beach School District|76|61.56|2017|ESD 112|Ocean Beach|2 Year / CTC|0.26|0.1215|District Wide|Private/OOS - 2Yr/CTC|2.40084
2017-18|25101|Ocean Beach School District|76|61.56|2017|ESD 112|Ocean Beach|4 Year|0.21|0.3321|District Wide|Private/OOS - 4Yr|5.300316
2017-18|25101|Ocean Beach School District|76|61.56|2017|ESD 112|Ocean Beach|4 Year|0.05|0.3321|District Wide|UW|1.26198
2017-18|25101|Ocean Beach School District|76|61.56|2017|ESD 112|Ocean Beach|4 Year|0.18|0.3321|District Wide|WSU|4.543128
2017-18|25101|Ocean Beach School District|76|61.56|2017|ESD 112|Ocean Beach|4 Year|0.05|0.3321|District Wide|WWU|1.26198
2018-19|25101|Ocean Beach School District|75|65|2018|ESD 112|Ocean Beach|2 Year / CTC|0.025|0.22533333342|District Wide|Clark|0.4225000001625
2018-19|25101|Ocean Beach School District|75|65|2018|ESD 112|Ocean Beach|4 Year|0.075|0.22533333342|District Wide|CWU|1.2675000004875
2018-19|25101|Ocean Beach School District|75|65|2018|ESD 112|Ocean Beach|2 Year / CTC|0.025|0.22533333342|District Wide|Grays Harbor|0.4225000001625
2018-19|25101|Ocean Beach School District|75|65|2018|ESD 112|Ocean Beach|2 Year / CTC|0.025|0.22533333342|District Wide|Other 2Yr/CTC|0.4225000001625
2018-19|25101|Ocean Beach School District|75|65|2018|ESD 112|Ocean Beach|4 Year|0.025|0.22533333342|District Wide|Other 4Yr|0.4225000001625
2018-19|25101|Ocean Beach School District|75|65|2018|ESD 112|Ocean Beach|2 Year / CTC|0.51|0.22533333342|District Wide|Private/OOS - 2Yr/CTC|8.619000003315
2018-19|25101|Ocean Beach School District|75|65|2018|ESD 112|Ocean Beach|4 Year|0.15|0.22533333342|District Wide|Private/OOS - 4Yr|2.535000000975
2018-19|25101|Ocean Beach School District|75|65|2018|ESD 112|Ocean Beach|4 Year|0.075|0.22533333342|District Wide|UW|1.2675000004875
2018-19|25101|Ocean Beach School District|75|65|2018|ESD 112|Ocean Beach|4 Year|0.075|0.22533333342|District Wide|WSU|1.2675000004875
2018-19|25101|Ocean Beach School District|75|65|2018|ESD 112|Ocean Beach|4 Year|0.025|0.22533333342|District Wide|WWU|0.4225000001625
2019-20|25101|Ocean Beach School District|89|73.87|2019|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.1328|District Wide|Clark|0.59096
2019-20|25101|Ocean Beach School District|89|73.87|2019|ESD 112|Ocean Beach|4 Year|0.16|0.3154|District Wide|CWU|4.491296
2019-20|25101|Ocean Beach School District|89|73.87|2019|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.1328|District Wide|Grays Harbor|0.59096
2019-20|25101|Ocean Beach School District|89|73.87|2019|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.1328|District Wide|Other 2Yr/CTC|0.59096
2019-20|25101|Ocean Beach School District|89|73.87|2019|ESD 112|Ocean Beach|4 Year|0.15|0.3154|District Wide|Other 4Yr|4.21059
2019-20|25101|Ocean Beach School District|89|73.87|2019|ESD 112|Ocean Beach|2 Year / CTC|0.27|0.1328|District Wide|Private/OOS - 2Yr/CTC|3.191184
2019-20|25101|Ocean Beach School District|89|73.87|2019|ESD 112|Ocean Beach|4 Year|0.22|0.3154|District Wide|Private/OOS - 4Yr|6.175532
2019-20|25101|Ocean Beach School District|89|73.87|2019|ESD 112|Ocean Beach|4 Year|0.05|0.3154|District Wide|UW|1.40353
2019-20|25101|Ocean Beach School District|89|73.87|2019|ESD 112|Ocean Beach|4 Year|0.22|0.3154|District Wide|WSU|6.175532
2019-20|25101|Ocean Beach School District|89|73.87|2019|ESD 112|Ocean Beach|4 Year|0.05|0.3154|District Wide|WWU|1.40353
2020-21|25101|Ocean Beach School District|80|69.6|2020|ESD 112|Ocean Beach|2 Year / CTC|0.025|0.1305|District Wide|Clark|0.261
2020-21|25101|Ocean Beach School District|80|69.6|2020|ESD 112|Ocean Beach|4 Year|0.1|0.2697|District Wide|CWU|2.1576
2020-21|25101|Ocean Beach School District|80|69.6|2020|ESD 112|Ocean Beach|2 Year / CTC|0.025|0.1305|District Wide|Grays Harbor|0.261
2020-21|25101|Ocean Beach School District|80|69.6|2020|ESD 112|Ocean Beach|2 Year / CTC|0.025|0.1305|District Wide|Other 2Yr/CTC|0.261
2020-21|25101|Ocean Beach School District|80|69.6|2020|ESD 112|Ocean Beach|4 Year|0.075|0.2697|District Wide|Other 4Yr|1.6182
2020-21|25101|Ocean Beach School District|80|69.6|2020|ESD 112|Ocean Beach|2 Year / CTC|0.29|0.1305|District Wide|Private/OOS - 2Yr/CTC|3.0276
2020-21|25101|Ocean Beach School District|80|69.6|2020|ESD 112|Ocean Beach|4 Year|0.24|0.2697|District Wide|Private/OOS - 4Yr|5.17824
2020-21|25101|Ocean Beach School District|80|69.6|2020|ESD 112|Ocean Beach|4 Year|0.025|0.2697|District Wide|UW|0.5394
2020-21|25101|Ocean Beach School District|80|69.6|2020|ESD 112|Ocean Beach|4 Year|0.14|0.2697|District Wide|WSU|3.02064
2020-21|25101|Ocean Beach School District|80|69.6|2020|ESD 112|Ocean Beach|4 Year|0.025|0.2697|District Wide|WWU|0.5394
2021-22|25101|Ocean Beach School District|87|61.77|2021|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.1207|District Wide|Clark|0.525045
2021-22|25101|Ocean Beach School District|87|61.77|2021|ESD 112|Ocean Beach|4 Year|0.05|0.0923|District Wide|CWU|0.401505
2021-22|25101|Ocean Beach School District|87|61.77|2021|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.1207|District Wide|Grays Harbor|0.525045
2021-22|25101|Ocean Beach School District|87|61.77|2021|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.1207|District Wide|Other 2Yr/CTC|0.525045
2021-22|25101|Ocean Beach School District|87|61.77|2021|ESD 112|Ocean Beach|4 Year|0.05|0.0923|District Wide|Other 4Yr|0.401505
2021-22|25101|Ocean Beach School District|87|61.77|2021|ESD 112|Ocean Beach|2 Year / CTC|0.5|0.1207|District Wide|Private/OOS - 2Yr/CTC|5.25045
2021-22|25101|Ocean Beach School District|87|61.77|2021|ESD 112|Ocean Beach|4 Year|0.15|0.0923|District Wide|Private/OOS - 4Yr|1.204515
2021-22|25101|Ocean Beach School District|87|61.77|2021|ESD 112|Ocean Beach|4 Year|0.05|0.0923|District Wide|UW|0.401505
2021-22|25101|Ocean Beach School District|87|61.77|2021|ESD 112|Ocean Beach|4 Year|0.18|0.0923|District Wide|WSU|1.445418
2021-22|25101|Ocean Beach School District|87|61.77|2021|ESD 112|Ocean Beach|4 Year|0.05|0.0923|District Wide|WWU|0.401505
2022-23|25101|Ocean Beach School District|86|64.672|2022|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.0376|District Wide|Clark|0.16168
2022-23|25101|Ocean Beach School District|86|64.672|2022|ESD 112|Ocean Beach|4 Year|0.05|0.16544|District Wide|CWU|0.711392
2022-23|25101|Ocean Beach School District|86|64.672|2022|ESD 112|Ocean Beach|2 Year / CTC|0.05|0.0376|District Wide|Grays Harbor|0.16168
2022-23|25101|Ocean Beach School District|86|64.672|2022|ESD 112|Ocean Beach|2 Year / CTC|0.15|0.0376|District Wide|Other 2Yr/CTC|0.48504
2022-23|25101|Ocean Beach School District|86|64.672|2022|ESD 112|Ocean Beach|4 Year|0.05|0.16544|District Wide|Other 4Yr|0.711392
2022-23|25101|Ocean Beach School District|86|64.672|2022|ESD 112|Ocean Beach|2 Year / CTC|0.15|0.0376|District Wide|Private/OOS - 2Yr/CTC|0.48504
2022-23|25101|Ocean Beach School District|86|64.672|2022|ESD 112|Ocean Beach|4 Year|0.43|0.16544|District Wide|Private/OOS - 4Yr|6.1179712
2022-23|25101|Ocean Beach School District|86|64.672|2022|ESD 112|Ocean Beach|4 Year|0.05|0.16544|District Wide|UW|0.711392
2022-23|25101|Ocean Beach School District|86|64.672|2022|ESD 112|Ocean Beach|4 Year|0.05|0.16544|District Wide|WSU|0.711392
2022-23|25101|Ocean Beach School District|86|64.672|2022|ESD 112|Ocean Beach|4 Year|0.05|0.16544|District Wide|WWU|0.711392
2023-24|25101|Ocean Beach School District|92|80.96|2023|ESD 112|Ocean Beach|2 Year / CTC|0.025|0.2552|District Wide|Clark|0.58696
