SchoolYear|DistrictCode|DistrictName|FinalCohort|Graduate|CohortYearTTL|Horizons.Partner|DistrictTTL|PSEnrollLevel|Pct|Cohort Enrollment Rate|SchoolTTL|PSOrganizationTTL|Enrollees
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Bellevue|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Chehalis|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Colfax|4 Year|0.62||District Wide|Private/OOS - 4Yr|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Colville|2 Year / CTC|0.09||District Wide|Spokane Falls|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Elma|4 Year|0.15||District Wide|Private/OOS - 4Yr|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Ferndale|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Grandview|2 Year / CTC|0.18||District Wide|Columbia Basin|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Issaquah|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Lake Chelan|2 Year / CTC|0.26||District Wide|Wenatchee Valley|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Marysville|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Nine Mile Falls|2 Year / CTC|0.21||District Wide|Spokane Falls|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Okanogan|4 Year|0.2||District Wide|EWU|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Palouse|4 Year|0.38||District Wide|WSU|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Peninsula|2 Year / CTC|0.17||District Wide|Tacoma|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Pullman|2 Year / CTC|0.12||District Wide|Spokane Falls|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Renton|2 Year / CTC|0.25||District Wide|Bellevue|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Richland|4 Year|0.34||District Wide|Private/OOS - 4Yr|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Royal|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Snoqualmie Valley|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|South Bend|4 Year|0.3||District Wide|Private/OOS - 4Yr|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Spokane|2 Year / CTC|0.18||District Wide|Spokane Falls|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Spokane|4 Year|0.31||District Wide|Private/OOS - 4Yr|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Sumner|2 Year / CTC|0.17||District Wide|Pierce College|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Sunnyside|4 Year|0.23||District Wide|Private/OOS - 4Yr|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Tenino|2 Year / CTC|0.17||District Wide|Centralia|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Tonasket|4 Year|0.36||District Wide|Private/OOS - 4Yr|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Toppenish|2 Year / CTC|0.17||District Wide|Yakima Valley College|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Tumwater|2 Year / CTC|0.2||District Wide|South Puget Sound|
2022-23|05121|Port Angeles School District|0|0|2022|West Sound STEM|Wahluke|2 Year / CTC|0.2||District Wide|Columbia Basin|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Bellevue|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Chehalis|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Colfax|4 Year|0.62||District Wide|Private/OOS - 4Yr|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Colville|2 Year / CTC|0.09||District Wide|Spokane Falls|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Elma|4 Year|0.15||District Wide|Private/OOS - 4Yr|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Ferndale|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Grandview|2 Year / CTC|0.18||District Wide|Columbia Basin|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Issaquah|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Lake Chelan|2 Year / CTC|0.26||District Wide|Wenatchee Valley|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Marysville|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Nine Mile Falls|2 Year / CTC|0.21||District Wide|Spokane Falls|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Okanogan|4 Year|0.2||District Wide|EWU|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Palouse|4 Year|0.38||District Wide|WSU|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Peninsula|2 Year / CTC|0.17||District Wide|Tacoma|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Pullman|2 Year / CTC|0.12||District Wide|Spokane Falls|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Renton|2 Year / CTC|0.25||District Wide|Bellevue|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Richland|4 Year|0.34||District Wide|Private/OOS - 4Yr|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Royal|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Snoqualmie Valley|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|South Bend|4 Year|0.3||District Wide|Private/OOS - 4Yr|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Spokane|2 Year / CTC|0.18||District Wide|Spokane Falls|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Spokane|4 Year|0.31||District Wide|Private/OOS - 4Yr|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Sumner|2 Year / CTC|0.17||District Wide|Pierce College|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Sunnyside|4 Year|0.23||District Wide|Private/OOS - 4Yr|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Tenino|2 Year / CTC|0.17||District Wide|Centralia|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Tonasket|4 Year|0.36||District Wide|Private/OOS - 4Yr|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Toppenish|2 Year / CTC|0.17||District Wide|Yakima Valley College|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Tumwater|2 Year / CTC|0.2||District Wide|South Puget Sound|
2022-23|05313|Crescent School District|0|0|2022|West Sound STEM|Wahluke|2 Year / CTC|0.2||District Wide|Columbia Basin|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Bellevue|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Chehalis|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Colfax|4 Year|0.62||District Wide|Private/OOS - 4Yr|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Colville|2 Year / CTC|0.09||District Wide|Spokane Falls|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Elma|4 Year|0.15||District Wide|Private/OOS - 4Yr|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Ferndale|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Grandview|2 Year / CTC|0.18||District Wide|Columbia Basin|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Issaquah|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Lake Chelan|2 Year / CTC|0.26||District Wide|Wenatchee Valley|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Marysville|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Nine Mile Falls|2 Year / CTC|0.21||District Wide|Spokane Falls|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Okanogan|4 Year|0.2||District Wide|EWU|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Palouse|4 Year|0.38||District Wide|WSU|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Peninsula|2 Year / CTC|0.17||District Wide|Tacoma|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Pullman|2 Year / CTC|0.12||District Wide|Spokane Falls|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Renton|2 Year / CTC|0.25||District Wide|Bellevue|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Richland|4 Year|0.34||District Wide|Private/OOS - 4Yr|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Royal|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Snoqualmie Valley|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|South Bend|4 Year|0.3||District Wide|Private/OOS - 4Yr|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Spokane|2 Year / CTC|0.18||District Wide|Spokane Falls|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Spokane|4 Year|0.31||District Wide|Private/OOS - 4Yr|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Sumner|2 Year / CTC|0.17||District Wide|Pierce College|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Sunnyside|4 Year|0.23||District Wide|Private/OOS - 4Yr|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Tenino|2 Year / CTC|0.17||District Wide|Centralia|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Tonasket|4 Year|0.36||District Wide|Private/OOS - 4Yr|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Toppenish|2 Year / CTC|0.17||District Wide|Yakima Valley College|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Tumwater|2 Year / CTC|0.2||District Wide|South Puget Sound|
2022-23|05323|Sequim School District|0|0|2022|West Sound STEM|Wahluke|2 Year / CTC|0.2||District Wide|Columbia Basin|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Bellevue|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Chehalis|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Colfax|4 Year|0.62||District Wide|Private/OOS - 4Yr|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Colville|2 Year / CTC|0.09||District Wide|Spokane Falls|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Elma|4 Year|0.15||District Wide|Private/OOS - 4Yr|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Ferndale|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Grandview|2 Year / CTC|0.18||District Wide|Columbia Basin|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Issaquah|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Lake Chelan|2 Year / CTC|0.26||District Wide|Wenatchee Valley|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Marysville|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Nine Mile Falls|2 Year / CTC|0.21||District Wide|Spokane Falls|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Okanogan|4 Year|0.2||District Wide|EWU|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Palouse|4 Year|0.38||District Wide|WSU|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Peninsula|2 Year / CTC|0.17||District Wide|Tacoma|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Pullman|2 Year / CTC|0.12||District Wide|Spokane Falls|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Renton|2 Year / CTC|0.25||District Wide|Bellevue|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Richland|4 Year|0.34||District Wide|Private/OOS - 4Yr|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Royal|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Snoqualmie Valley|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|South Bend|4 Year|0.3||District Wide|Private/OOS - 4Yr|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Spokane|2 Year / CTC|0.18||District Wide|Spokane Falls|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Spokane|4 Year|0.31||District Wide|Private/OOS - 4Yr|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Sumner|2 Year / CTC|0.17||District Wide|Pierce College|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Sunnyside|4 Year|0.23||District Wide|Private/OOS - 4Yr|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Tenino|2 Year / CTC|0.17||District Wide|Centralia|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Tonasket|4 Year|0.36||District Wide|Private/OOS - 4Yr|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Toppenish|2 Year / CTC|0.17||District Wide|Yakima Valley College|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Tumwater|2 Year / CTC|0.2||District Wide|South Puget Sound|
2022-23|05401|Cape Flattery School District|0|0|2022|West Sound STEM|Wahluke|2 Year / CTC|0.2||District Wide|Columbia Basin|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Bellevue|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Chehalis|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Colfax|4 Year|0.62||District Wide|Private/OOS - 4Yr|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Colville|2 Year / CTC|0.09||District Wide|Spokane Falls|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Elma|4 Year|0.15||District Wide|Private/OOS - 4Yr|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Ferndale|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Grandview|2 Year / CTC|0.18||District Wide|Columbia Basin|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Issaquah|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Lake Chelan|2 Year / CTC|0.26||District Wide|Wenatchee Valley|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Marysville|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Nine Mile Falls|2 Year / CTC|0.21||District Wide|Spokane Falls|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Okanogan|4 Year|0.2||District Wide|EWU|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Palouse|4 Year|0.38||District Wide|WSU|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Peninsula|2 Year / CTC|0.17||District Wide|Tacoma|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Pullman|2 Year / CTC|0.12||District Wide|Spokane Falls|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Renton|2 Year / CTC|0.25||District Wide|Bellevue|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Richland|4 Year|0.34||District Wide|Private/OOS - 4Yr|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Royal|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Snoqualmie Valley|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|South Bend|4 Year|0.3||District Wide|Private/OOS - 4Yr|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Spokane|2 Year / CTC|0.18||District Wide|Spokane Falls|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Spokane|4 Year|0.31||District Wide|Private/OOS - 4Yr|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Sumner|2 Year / CTC|0.17||District Wide|Pierce College|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Sunnyside|4 Year|0.23||District Wide|Private/OOS - 4Yr|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Tenino|2 Year / CTC|0.17||District Wide|Centralia|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Tonasket|4 Year|0.36||District Wide|Private/OOS - 4Yr|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Toppenish|2 Year / CTC|0.17||District Wide|Yakima Valley College|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Tumwater|2 Year / CTC|0.2||District Wide|South Puget Sound|
2022-23|05402|Quillayute Valley School District|0|0|2022|West Sound STEM|Wahluke|2 Year / CTC|0.2||District Wide|Columbia Basin|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Bellevue|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Chehalis|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Colfax|4 Year|0.62||District Wide|Private/OOS - 4Yr|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Colville|2 Year / CTC|0.09||District Wide|Spokane Falls|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Elma|4 Year|0.15||District Wide|Private/OOS - 4Yr|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Ferndale|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Grandview|2 Year / CTC|0.18||District Wide|Columbia Basin|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Issaquah|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Lake Chelan|2 Year / CTC|0.26||District Wide|Wenatchee Valley|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Marysville|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Nine Mile Falls|2 Year / CTC|0.21||District Wide|Spokane Falls|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Okanogan|4 Year|0.2||District Wide|EWU|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Palouse|4 Year|0.38||District Wide|WSU|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Peninsula|2 Year / CTC|0.17||District Wide|Tacoma|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Pullman|2 Year / CTC|0.12||District Wide|Spokane Falls|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Renton|2 Year / CTC|0.25||District Wide|Bellevue|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Richland|4 Year|0.34||District Wide|Private/OOS - 4Yr|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Royal|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Snoqualmie Valley|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|South Bend|4 Year|0.3||District Wide|Private/OOS - 4Yr|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Spokane|2 Year / CTC|0.18||District Wide|Spokane Falls|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Spokane|4 Year|0.31||District Wide|Private/OOS - 4Yr|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Sumner|2 Year / CTC|0.17||District Wide|Pierce College|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Sunnyside|4 Year|0.23||District Wide|Private/OOS - 4Yr|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Tenino|2 Year / CTC|0.17||District Wide|Centralia|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Tonasket|4 Year|0.36||District Wide|Private/OOS - 4Yr|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Toppenish|2 Year / CTC|0.17||District Wide|Yakima Valley College|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Tumwater|2 Year / CTC|0.2||District Wide|South Puget Sound|
2022-23|05903|Quileute Tribal School District|0|0|2022|West Sound STEM|Wahluke|2 Year / CTC|0.2||District Wide|Columbia Basin|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Bellevue|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Chehalis|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Colfax|4 Year|0.62||District Wide|Private/OOS - 4Yr|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Colville|2 Year / CTC|0.09||District Wide|Spokane Falls|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Elma|4 Year|0.15||District Wide|Private/OOS - 4Yr|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Ferndale|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Grandview|2 Year / CTC|0.18||District Wide|Columbia Basin|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Issaquah|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Lake Chelan|2 Year / CTC|0.26||District Wide|Wenatchee Valley|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Marysville|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Nine Mile Falls|2 Year / CTC|0.21||District Wide|Spokane Falls|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Okanogan|4 Year|0.2||District Wide|EWU|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Palouse|4 Year|0.38||District Wide|WSU|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Peninsula|2 Year / CTC|0.17||District Wide|Tacoma|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Pullman|2 Year / CTC|0.12||District Wide|Spokane Falls|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Renton|2 Year / CTC|0.25||District Wide|Bellevue|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Richland|4 Year|0.34||District Wide|Private/OOS - 4Yr|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Royal|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Snoqualmie Valley|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|South Bend|4 Year|0.3||District Wide|Private/OOS - 4Yr|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Spokane|2 Year / CTC|0.18||District Wide|Spokane Falls|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Spokane|4 Year|0.31||District Wide|Private/OOS - 4Yr|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Sumner|2 Year / CTC|0.17||District Wide|Pierce College|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Sunnyside|4 Year|0.23||District Wide|Private/OOS - 4Yr|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Tenino|2 Year / CTC|0.17||District Wide|Centralia|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Tonasket|4 Year|0.36||District Wide|Private/OOS - 4Yr|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Toppenish|2 Year / CTC|0.17||District Wide|Yakima Valley College|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Tumwater|2 Year / CTC|0.2||District Wide|South Puget Sound|
2022-23|06098|Hockinson School District|0|0|2022|ESD 112|Wahluke|2 Year / CTC|0.2||District Wide|Columbia Basin|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Bellevue|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Chehalis|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Colfax|4 Year|0.62||District Wide|Private/OOS - 4Yr|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Colville|2 Year / CTC|0.09||District Wide|Spokane Falls|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Elma|4 Year|0.15||District Wide|Private/OOS - 4Yr|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Ferndale|4 Year|0.24||District Wide|Private/OOS - 4Yr|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Grandview|2 Year / CTC|0.18||District Wide|Columbia Basin|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Issaquah|2 Year / CTC|0.13||District Wide|Bellevue|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Lake Chelan|2 Year / CTC|0.26||District Wide|Wenatchee Valley|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Marysville|4 Year|0.2||District Wide|Private/OOS - 4Yr|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Nine Mile Falls|2 Year / CTC|0.21||District Wide|Spokane Falls|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Okanogan|4 Year|0.2||District Wide|EWU|
2022-23|07002|Dayton School District|0|0|2022|United Way of the Blue Mountains|Palouse|4 Year|0.38||District Wide|WSU|
